Piping Class,Size,SCH,Wall thickness,Material_Name,PMSMat_Categories,PMSMat_Cat,Rating,Corrosion
12040,20,20,9.525,ASTM A691-5Cr cl 22,Alloy steel 5Cr-0.5Mo PWHT,AS,150,1
12040,24,20,9.525,ASTM A691-5Cr cl 22,Alloy steel 5Cr-0.5Mo PWHT,AS,150,1
12040,30,10,7.9248,ASTM A691-5Cr cl 22,Alloy steel 5Cr-0.5Mo PWHT,AS,150,1
12040,36,10,7.9248,ASTM A691-5Cr cl 22,Alloy steel 5Cr-0.5Mo PWHT,AS,150,1
12040,42,STD,9.525,ASTM A691-5Cr cl 22,Alloy steel 5Cr-0.5Mo PWHT,AS,150,1
12040,48,11.1,11.1,ASTM A691-5Cr cl 22,Alloy steel 5Cr-0.5Mo PWHT,AS,150,1
12090,0.5,80,3.7338,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,0.75,80,3.9116,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,1,80,4.5466,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,1.5,80,5.08,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,2,80,5.5372,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,3,40,5.4864,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,4,40,6.0198,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,6,40,7.112,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,8,20,6.35,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,10,20,6.35,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,12,20,6.35,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,14,20,7.9248,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,16,20,7.9248,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,18,20,7.9248,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,20,20,9.525,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,24,20,9.525,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,30,10,7.9248,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,36,10,7.9248,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,42,STD,9.525,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12090,48,11.1,11.1,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,1
12093,0.5,80,3.7338,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,0.75,80,3.9116,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,1,80,4.5466,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,1.5,80,5.08,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,2,80,5.5372,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,3,40,5.4864,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,4,40,6.0198,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,6,40,7.112,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,8,20,6.35,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,10,20,6.35,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,12,20,6.35,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,14,20,7.9248,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,16,20,7.9248,ASTM A335-P9,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,18,20,7.9248,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,20,20,9.525,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,24,20,9.525,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,30,STD,9.525,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,36,XS,12.7,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,42,11.1,11.1,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,3
12093,48,XS,12.7,ASTM A691-9Cr cl 22,Alloy steel 9Cr-1Mo PWHT,AS,150,3
13012,0.5,40S,2.7686,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13012,0.75,40S,2.8702,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13012,1,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13012,1.5,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13012,2,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13012,3,10S,3.048,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13012,4,10S,3.048,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13012,6,10S,3.4036,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13012,8,10S,3.7592,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13012,10,10S,4.191,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13012,12,10S,4.572,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13012,14,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13012,16,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13012,18,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13012,20,10S,5.5372,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13012,24,10S,6.35,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13012,30,10S,7.9248,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13012,36,10,7.9248,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13012,42,8.7,8.7,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13012,48,8.7,8.7,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13013,0.5,40S,2.7686,ASTM A312-TP321,Stainl steel AISI 321/347 [A],SS,150,0
13013,0.75,40S,2.8702,ASTM A312-TP321,Stainl steel AISI 321/347 [A],SS,150,0
13013,1,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347 [A],SS,150,0
13013,1.5,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347 [A],SS,150,0
13013,2,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347 [A],SS,150,0
13013,3,10S,3.048,ASTM A312-TP321,Stainl steel AISI 321/347 [A],SS,150,0
13013,4,10S,3.048,ASTM A312-TP321,Stainl steel AISI 321/347 [A],SS,150,0
13013,6,10S,3.4036,ASTM A312-TP321,Stainl steel AISI 321/347 [A],SS,150,0
13013,8,10S,3.7592,ASTM A312-TP321,Stainl steel AISI 321/347 [A],SS,150,0
13013,10,10S,4.191,ASTM A312-TP321,Stainl steel AISI 321/347 [A],SS,150,0
13013,12,10S,4.572,ASTM A312-TP321,Stainl steel AISI 321/347 [A],SS,150,0
13013,14,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347 [A],SS,150,0
13013,16,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347 [A],SS,150,0
13013,18,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347 [A],SS,150,0
13013,20,10S,5.5372,ASTM A358-321,Stainl steel AISI 321/347 [A],SS,150,0
13013,24,10S,6.35,ASTM A358-321,Stainl steel AISI 321/347 [A],SS,150,0
13013,30,10S,7.9248,ASTM A358-321,Stainl steel AISI 321/347 [A],SS,150,0
13013,36,10,7.9248,ASTM A358-321,Stainl steel AISI 321/347 [A],SS,150,0
13013,42,8.7,8.7,ASTM A358-321,Stainl steel AISI 321/347 [A],SS,150,0
13013,48,8.7,8.7,ASTM A358-321,Stainl steel AISI 321/347 [A],SS,150,0
13015,0.5,40S,2.7686,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13015,0.75,40S,2.8702,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13015,1,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13015,1.5,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13015,2,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13015,3,10S,3.048,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13015,4,10S,3.048,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13015,6,10S,3.4036,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13015,8,10S,3.7592,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13015,10,10S,4.191,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13015,12,10S,4.572,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13015,14,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13015,16,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13015,18,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13015,20,10S,5.5372,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13015,24,10S,6.35,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13015,30,10S,7.9248,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13015,36,10,7.9248,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13015,42,8.7,8.7,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13015,48,8.7,8.7,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13021,0.5,40S,2.7686,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13021,0.75,40S,2.8702,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13021,1,10S,2.77,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13021,1.5,10S,2.77,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13021,2,10S,2.77,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13021,3,10S,3.048,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13021,4,10S,3.048,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13021,6,10S,3.4036,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13021,8,10S,3.7592,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13021,10,10S,4.191,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13021,12,10S,4.572,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13021,14,10S,4.7752,ASTM A358-316L,Stainl steel AISI 316,SS,150,0
13021,16,10S,4.7752,ASTM A358-316L,Stainl steel AISI 316,SS,150,0
13021,18,10S,4.7752,ASTM A358-316L,Stainl steel AISI 316,SS,150,0
13021,20,10S,5.5372,ASTM A358-316L,Stainl steel AISI 316,SS,150,0
13021,24,10S,6.35,ASTM A358-316L,Stainl steel AISI 316,SS,150,0
13021,30,10S,7.9248,ASTM A358-316,Stainl steel AISI 316,SS,150,0
13021,36,10,7.9248,ASTM A358-316,Stainl steel AISI 316,SS,150,0
13021,42,8.7,8.7,ASTM A358-316,Stainl steel AISI 316,SS,150,0
13021,48,8.7,8.7,ASTM A358-316,Stainl steel AISI 316,SS,150,0
13032,0.5,40S,2.7686,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13032,0.75,40S,2.8702,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13032,1,10S,2.77,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13032,1.5,10S,2.77,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13032,2,10S,2.77,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13032,3,10S,3.048,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13032,4,10S,3.048,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13032,6,10S,3.4036,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13032,8,10S,3.7592,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13032,10,10S,4.191,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13032,12,10S,4.572,ASTM A312-TP316L,Stainl steel AISI 316,SS,150,0
13032,14,10S,4.7752,ASTM A358-316L,Stainl steel AISI 316,SS,150,0
13032,16,10S,4.7752,ASTM A358-316L,Stainl steel AISI 316,SS,150,0
13032,18,10S,4.7752,ASTM A358-316L,Stainl steel AISI 316,SS,150,0
13032,20,10S,5.5372,ASTM A358-316L,Stainl steel AISI 316,SS,150,0
13032,24,10S,6.35,ASTM A358-316L,Stainl steel AISI 316,SS,150,0
13035,0.5,40S,2.7686,ASTM A312-TP317L,Stainl steel AISI 317L,SS,150,1
13035,0.75,40S,2.8702,ASTM A312-TP317L,Stainl steel AISI 317L,SS,150,1
13035,1,10S,2.77,ASTM A312-TP317L,Stainl steel AISI 317L,SS,150,1
13035,1.5,10S,2.77,ASTM A312-TP317L,Stainl steel AISI 317L,SS,150,1
13035,2,10S,2.77,ASTM A312-TP317L,Stainl steel AISI 317L,SS,150,1
13035,3,10S,3.048,ASTM A312-TP317L,Stainl steel AISI 317L,SS,150,1
13035,4,10S,3.048,ASTM A312-TP317L,Stainl steel AISI 317L,SS,150,1
13035,6,10S,3.4036,ASTM A312-TP317L,Stainl steel AISI 317L,SS,150,1
13035,8,10S,3.7592,ASTM A312-TP317L,Stainl steel AISI 317L,SS,150,1
13035,10,10S,4.191,ASTM A312-TP317L,Stainl steel AISI 317L,SS,150,1
13035,12,10S,4.572,ASTM A312-TP317L,Stainl steel AISI 317L,SS,150,1
13035,14,10S,4.7752,ASTM A358-317L,Stainl steel AISI 317L,SS,150,1
13035,16,10,6.35,ASTM A358-317L,Stainl steel AISI 317L,SS,150,1
13035,18,10,6.35,ASTM A358-317L,Stainl steel AISI 317L,SS,150,1
13035,20,10,6.35,ASTM A358-317L,Stainl steel AISI 317L,SS,150,1
13035,24,20,9.525,ASTM A358-317L,Stainl steel AISI 317L,SS,150,1
13052,0.5,40S,2.7686,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13052,0.75,40S,2.8702,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13052,1,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13052,1.5,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13052,2,10S,2.77,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13052,3,10S,3.048,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13052,4,10S,3.048,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13052,6,10S,3.4036,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13052,8,10S,3.7592,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13052,10,10S,4.191,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13052,12,10S,4.572,ASTM A312-TP321,Stainl steel AISI 321/347,SS,150,0
13052,14,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13052,16,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13052,18,10S,4.7752,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13052,20,10S,5.5372,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13052,24,10S,6.35,ASTM A358-321,Stainl steel AISI 321/347,SS,150,0
13055,0.5,40S,2.7686,ASTM A312-TP321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,0.75,40S,2.8702,ASTM A312-TP321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,1,10S,2.77,ASTM A312-TP321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,1.5,10S,2.77,ASTM A312-TP321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,2,10S,2.77,ASTM A312-TP321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,3,10S,3.048,ASTM A312-TP321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,4,10S,3.048,ASTM A312-TP321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,6,10S,3.4036,ASTM A312-TP321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,8,10S,3.7592,ASTM A312-TP321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,10,10S,4.191,ASTM A312-TP321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,12,10S,4.572,ASTM A312-TP321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,14,10S,4.7752,ASTM A358-321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,16,10S,4.7752,ASTM A358-321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,18,10S,4.7752,ASTM A358-321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,20,10S,5.5372,ASTM A358-321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13055,24,10S,6.35,ASTM A358-321 stab HT,Stainl steel AISI 321 stab HT,SS,150,0
13081,0.5,40S,2.7686,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13081,0.75,40S,2.8702,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13081,1,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13081,1.5,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13081,2,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13081,3,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13081,4,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13081,6,10S,3.4036,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13081,8,10S,3.7592,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13081,10,10S,4.191,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13081,12,10S,4.572,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13081,14,10S,4.7752,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13081,16,10S,4.7752,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13081,18,10S,4.7752,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13081,20,10S,5.5372,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13081,24,10S,6.35,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13081,30,10S,7.9248,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13081,36,10,7.9248,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13081,42,8.7,8.7,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13081,48,8.7,8.7,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13085,0.5,40S,2.7686,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13085,0.75,40S,2.8702,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13085,1,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13085,1.5,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13085,2,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13085,3,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13085,4,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13085,6,10S,3.4036,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13085,8,10S,3.7592,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13085,10,10S,4.191,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13085,12,10S,4.572,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13085,14,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 [A],SS,150,0
13085,16,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 [A],SS,150,0
13085,18,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 [A],SS,150,0
13085,20,10S,5.5372,ASTM A358-304,Stainl steel AISI 304 [A],SS,150,0
13085,24,10S,6.35,ASTM A358-304,Stainl steel AISI 304 [A],SS,150,0
13086,0.5,40S,2.7686,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13086,0.75,40S,2.8702,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13086,1,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13086,1.5,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13086,2,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13086,3,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13086,4,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13086,6,10S,3.4036,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13086,8,10S,3.7592,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13086,10,10S,4.191,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13086,12,10S,4.572,ASTM A312-TP304,Stainl steel AISI 304,SS,150,0
13086,14,10S,4.7752,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13086,16,10S,4.7752,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13086,18,10S,4.7752,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13086,20,10S,5.5372,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13086,24,10S,6.35,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13086,30,10S,7.9248,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13086,36,10,7.9248,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13086,42,8.7,8.7,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13086,48,8.7,8.7,ASTM A358-304,Stainl steel AISI 304,SS,150,0
13087,0.5,40S,2.7686,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13087,0.75,40S,2.8702,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13087,1,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13087,1.5,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13087,2,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13087,3,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13087,4,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13087,6,10S,3.4036,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13087,8,10S,3.7592,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13087,10,10S,4.191,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13087,12,10S,4.572,ASTM A312-TP304,Stainl steel AISI 304 [A],SS,150,0
13087,14,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 [A],SS,150,0
13087,16,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 [A],SS,150,0
13087,18,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 [A],SS,150,0
13087,20,10S,5.5372,ASTM A358-304,Stainl steel AISI 304 [A],SS,150,0
13087,24,10S,6.35,ASTM A358-304,Stainl steel AISI 304 [A],SS,150,0
13092,0.5,40S,2.7686,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13092,0.75,40S,2.8702,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13092,1,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13092,1.5,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13092,2,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13092,3,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13092,4,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13092,6,10S,3.4036,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13092,8,10S,3.7592,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13092,10,10S,4.191,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13092,12,10S,4.572,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13092,14,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13092,16,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13092,18,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13092,20,10S,5.5372,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13092,24,10S,6.35,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13092,30,10S,7.9248,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13092,36,10,7.9248,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13092,42,8.7,8.7,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13092,48,8.7,8.7,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13095,0.5,40S,2.7686,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13095,0.75,40S,2.8702,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13095,1,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13095,1.5,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13095,2,10S,2.77,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13095,3,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13095,4,10S,3.048,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13095,6,10S,3.4036,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13095,8,10S,3.7592,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13095,10,10S,4.191,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13095,12,10S,4.572,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13095,14,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13095,16,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13095,18,10S,4.7752,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13095,20,10S,5.5372,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13095,24,10S,6.35,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13095,30,10S,7.9248,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13095,36,10,7.9248,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13095,42,8.7,8.7,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13095,48,8.7,8.7,ASTM A358-304,Stainl steel AISI 304 LT,SS,150,0
13097,0.5,40S,2.7686,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
13097,0.75,40S,2.8702,ASTM A312-TP304,Stainl steel AISI 304 LT,SS,150,0
